product_id,day,price,currency,price_base,in_stock,seen_at
scrapeme:quilava,2026-07-31,85.0,GBP,107.95,1,2026-07-31T15:05:56.027631+00:00
scrapeme:raichu,2026-07-31,140.0,GBP,177.8,1,2026-07-31T15:05:56.027631+00:00
scrapeme:rapidash,2026-07-31,98.0,GBP,124.46,1,2026-07-31T15:05:56.027631+00:00
scrapeme:raticate,2026-07-31,60.0,GBP,76.2,1,2026-07-31T15:05:56.027631+00:00
scrapeme:rattata,2026-07-31,128.0,GBP,162.56,1,2026-07-31T15:05:56.027631+00:00
scrapeme:rhydon,2026-07-31,27.0,GBP,34.29,1,2026-07-31T15:05:56.027631+00:00
scrapeme:rhyhorn,2026-07-31,124.0,GBP,157.48,1,2026-07-31T15:05:56.027631+00:00
scrapeme:sandshrew,2026-07-31,82.0,GBP,104.14,1,2026-07-31T15:05:56.027631+00:00
scrapeme:sandslash,2026-07-31,155.0,GBP,196.85,1,2026-07-31T15:05:56.027631+00:00
scrapeme:scyther,2026-07-31,85.0,GBP,107.95,1,2026-07-31T15:05:56.027631+00:00
scrapeme:seadra,2026-07-31,51.0,GBP,64.77,1,2026-07-31T15:05:56.027631+00:00
scrapeme:seaking,2026-07-31,129.0,GBP,163.83,1,2026-07-31T15:05:56.027631+00:00
scrapeme:seel,2026-07-31,164.0,GBP,208.28,1,2026-07-31T15:05:56.027631+00:00
scrapeme:sentret,2026-07-31,48.0,GBP,60.96,1,2026-07-31T15:05:56.027631+00:00
scrapeme:shellder,2026-07-31,138.0,GBP,175.26,1,2026-07-31T15:05:56.027631+00:00
scrapeme:skiploom,2026-07-31,185.0,GBP,234.95,1,2026-07-31T15:05:56.027631+00:00
scrapeme:slowbro,2026-07-31,179.0,GBP,227.33,1,2026-07-31T15:05:56.027631+00:00
scrapeme:slowking,2026-07-31,174.0,GBP,220.98,1,2026-07-31T15:05:56.027631+00:00
scrapeme:slowpoke,2026-07-31,109.0,GBP,138.43,1,2026-07-31T15:05:56.027631+00:00
scrapeme:snorlax,2026-07-31,134.0,GBP,170.18,1,2026-07-31T15:05:56.027631+00:00
scrapeme:spearow,2026-07-31,133.0,GBP,168.91,1,2026-07-31T15:05:56.027631+00:00
scrapeme:spinarak,2026-07-31,199.0,GBP,252.73,1,2026-07-31T15:05:56.027631+00:00
scrapeme:squirtle,2026-07-31,130.0,GBP,165.1,1,2026-07-31T15:05:56.027631+00:00
scrapeme:starmie,2026-07-31,176.0,GBP,223.52,1,2026-07-31T15:05:56.027631+00:00
scrapeme:staryu,2026-07-31,166.0,GBP,210.82,1,2026-07-31T15:05:56.027631+00:00
scrapeme:sudowoodo,2026-07-31,54.0,GBP,68.58,1,2026-07-31T15:05:56.027631+00:00
scrapeme:sunflora,2026-07-31,33.0,GBP,41.91,1,2026-07-31T15:05:56.027631+00:00
scrapeme:sunkern,2026-07-31,150.0,GBP,190.5,1,2026-07-31T15:05:56.027631+00:00
scrapeme:tangela,2026-07-31,64.0,GBP,81.28,1,2026-07-31T15:05:56.027631+00:00
scrapeme:tauros,2026-07-31,63.0,GBP,80.01,1,2026-07-31T15:05:56.027631+00:00
scrapeme:tentacool,2026-07-31,186.0,GBP,236.22,1,2026-07-31T15:05:56.027631+00:00
scrapeme:tentacruel,2026-07-31,65.0,GBP,82.55,1,2026-07-31T15:05:56.027631+00:00
scrapeme:togepi,2026-07-31,47.0,GBP,59.69,1,2026-07-31T15:05:56.027631+00:00
scrapeme:togetic,2026-07-31,69.0,GBP,87.63,1,2026-07-31T15:05:56.027631+00:00
scrapeme:totodile,2026-07-31,190.0,GBP,241.3,1,2026-07-31T15:05:56.027631+00:00
scrapeme:typhlosion,2026-07-31,191.0,GBP,242.57,1,2026-07-31T15:05:56.027631+00:00
scrapeme:umbreon,2026-07-31,78.0,GBP,99.06,1,2026-07-31T15:05:56.027631+00:00
scrapeme:unown,2026-07-31,198.0,GBP,251.46,1,2026-07-31T15:05:56.027631+00:00
scrapeme:vaporeon,2026-07-31,147.0,GBP,186.69,1,2026-07-31T15:05:56.027631+00:00
scrapeme:venomoth,2026-07-31,53.0,GBP,67.31,1,2026-07-31T15:05:56.027631+00:00
scrapeme:venonat,2026-07-31,158.0,GBP,200.66,1,2026-07-31T15:05:56.027631+00:00
scrapeme:venusaur,2026-07-31,105.0,GBP,133.35,1,2026-07-31T15:05:56.027631+00:00
scrapeme:victreebel,2026-07-31,68.0,GBP,86.36,1,2026-07-31T15:05:56.027631+00:00
scrapeme:vileplume,2026-07-31,170.0,GBP,215.9,1,2026-07-31T15:05:56.027631+00:00
scrapeme:voltorb,2026-07-31,189.0,GBP,240.03,1,2026-07-31T15:05:56.027631+00:00
scrapeme:vulpix,2026-07-31,85.0,GBP,107.95,1,2026-07-31T15:05:56.027631+00:00
scrapeme:wartortle,2026-07-31,123.0,GBP,156.21,1,2026-07-31T15:05:56.027631+00:00
scrapeme:weedle,2026-07-31,25.0,GBP,31.75,1,2026-07-31T15:05:56.027631+00:00
scrapeme:weepinbell,2026-07-31,26.0,GBP,33.02,1,2026-07-31T15:05:56.027631+00:00
scrapeme:weezing,2026-07-31,48.0,GBP,60.96,1,2026-07-31T15:05:56.027631+00:00
scrapeme:wigglytuff,2026-07-31,130.0,GBP,165.1,1,2026-07-31T15:05:56.027631+00:00
scrapeme:wobbuffet,2026-07-31,107.0,GBP,135.89,1,2026-07-31T15:05:56.027631+00:00
scrapeme:wooper,2026-07-31,98.0,GBP,124.46,1,2026-07-31T15:05:56.027631+00:00
scrapeme:xatu,2026-07-31,123.0,GBP,156.21,1,2026-07-31T15:05:56.027631+00:00
scrapeme:yanma,2026-07-31,130.0,GBP,165.1,1,2026-07-31T15:05:56.027631+00:00
scrapeme:zapdos,2026-07-31,133.0,GBP,168.91,1,2026-07-31T15:05:56.027631+00:00
scrapeme:zubat,2026-07-31,125.0,GBP,158.75,1,2026-07-31T15:05:56.027631+00:00
